hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
1f2cfdd349,ollama_gpt-oss_120b,4,"Reverts an erroneous __user attribute on the buffer argument of proc_dointvec_minmax_sysadmin() after its relocation, restoring the correct type to silence sparse warnings.",0,1,3,0,,,,,,,,,77.375,,,,,,
1f4d8ae231,ollama_gpt-oss_120b,3,"Adds a GPIO IRQ handler and implements irq_chip helper functions (irq_set_type, irq_mask, irq_unmask, irq_ack) for the Microchip pci1xxxx driver, enabling proper interrupt configuration and handling.",0,1,1,4,,,,,,,,,61.904,,,,,,
1f74399fd1,ollama_gpt-oss_120b,4,"Deletes the unused 'work' member from struct mlx5e_async_ctx in the mlx5e driver, simplifying the data structure.",0,0,4,0,,,,,,,,,66.277,,,,,,
1fc4fa2ac9,ollama_gpt-oss_120b,3,"The patch modifies rxrpc congestion control to stop persisting a zero cwnd across calls, resetting to the initial cwnd after idle periods and preserving ssthresh, thus preventing transmission stalls.",4,2,1,0,,,,,,,,,55.758,,,,,,
1fe5ebc4e1,ollama_gpt-oss_120b,4,"The patch relocates several root helper functions from accessors.h back to ctree.h, restoring their proper placement alongside btrfs_root definitions to simplify synchronization of accessor files with btrfs-progs.",0,0,4,0,,,,,,,,,63.881,,,,,,
2019bf7cd2,ollama_gpt-oss_120b,3,Adds support for the SMUIO hardware block introduced in AMD GPU firmware 13.0.9 by implementing a software function in the amdgpu discovery code to recognize and handle this new block.,0,0,1,4,,,,,,,,,57.537,,,,,,
203bcac9bf,ollama_gpt-oss_120b,3,The patch raises the maximum DRAM bandwidth percentage for the DCN315 display engine from its previous value to 60% so that DML validation succeeds when multiple HDR monitors are attached.,4,0,0,0,,,,,,,,,75.581,,,,,,
208cc9fe6f,ollama_gpt-oss_120b,4,"The patch changes the mpt3sas driver to compute the 4 GB DMA boundary using the pool’s DMA address rather than the virtual address, correcting an incorrect limit check that could cause DMA beyond the hardware limit.",4,0,0,0,,,,,,,,,70.284,,,,,,
20ea94bc53,ollama_gpt-oss_120b,4,Adds a GPIO property to the wcd938x device tree bindings to allow selection between CTIA and OMTP headset configurations.,0,0,0,4,,,,,,,,,60.943,,,,,,
21234e3a84,ollama_gpt-oss_120b,4,"The patch adds a call to mlx5e_fs_vlan_free(fs) before kvfree(fs) in mlx5e_fs_init(), eliminating a use‑after‑free condition in the mlx5e driver.",4,0,0,0,,,,,,,,,61.461,,,,,,
212ad7cb7d,ollama_gpt-oss_120b,3,"The patch adjusts the ath11k driver for QCA6390/WCN6855 so that when a station disconnects, only the WMI_PEER_DELETE_CMDID is skipped, ensuring peer->sta is cleared and preventing a use‑after‑free introduced by a prior change.",4,0,1,0,,,,,,,,,67.422,,,,,,
21457f4a91,ollama_gpt-oss_120b,4,The commit deletes the function rxrpc_get_reply_time() because it is no longer referenced; the code now uses the call issue time instead of the reply time.,0,0,4,0,,,,,,,,,65.638,,,,,,
216d1a8013,ollama_gpt-oss_120b,4,"The commit changes the maintainer e‑mail address in the dt‑bindings documentation to Luca Ceresoli's preferred Bootlin address, modifying only a text line.",0,0,4,0,,,,,,,,,62.853,,,,,,
21cdd6a0e8,ollama_gpt-oss_120b,4,"The patch modifies the musb mpfs driver probe() so that error paths return proper negative errno values instead of zero, fixing incorrect success returns.",4,0,0,0,,,,,,,,,62.168,,,,,,
21ce2c121f,ollama_gpt-oss_120b,4,"Moves netdev_notifier registration from each device probe to module initialization, avoiding duplicate registrations when multiple ADIN1110/2111 devices are present, thus eliminating probe warnings/failures.",4,1,2,0,,,,,,,,,61.319,,,,,,
2274c3b281,ollama_gpt-oss_120b,3,"The patch drops the JFS filesystem’s ->writepage callback, which was inefficient and only used as a fallback, and instead assigns the generic ->migrate_folio helper, eliminating the old implementation.",0,1,4,0,,,,,,,,,64.367,,,,,,
227f25972c,ollama_gpt-oss_120b,3,"Adds support for a new queue allocation command in iwlwifi, refactors the allocation API to use a station mask and new flags, and requires explicit queue removal before station removal.",0,0,2,4,,,,,,,,,64.727,,,,,,
228f324dc7,ollama_gpt-oss_120b,3,"Adds a helper function virt_get_pte_hva() for aarch64 KVM selftests to retrieve the host virtual address of a page table entry for a given guest virtual address, enabling future tests to manipulate access flags.",0,0,1,4,,,,,,,,,53.968,,,,,,
22dd7a58b2,ollama_gpt-oss_120b,4,"The commit removes obsolete perfbuf functions from libbpf and simplifies the related option structures, updating the API to a cleaner state.",0,0,4,0,,,,,,,,,52.82,,,,,,
2307a0e1ca,ollama_gpt-oss_120b,3,"The patch adds a USB audio quirk for the Fiero SC-01 device when running firmware v1.0.0, reusing the quirks from firmware v1.1.0 to handle hard‑coded sample rates, thus enabling proper operation.",2,0,0,4,,,,,,,,,64.519,,,,,,
2327337b88,ollama_gpt-oss_120b,3,"Stops running task work at the start of io_uring_enter, deferring it until after submissions to allow better batching; adjusts handling for SQPOLL, IOPOLL, and cqring wait.",0,0,4,0,,,,,,,,,57.473,,,,,,
23347c90e2,ollama_gpt-oss_120b,3,"The commit reorganizes omap3 clock nodes in the device tree, grouping CM_ICLKEN_WKUP clocks under the TI clksel binding and adds clock-output-names to eliminate unique_unit_address and node_name_chars_strict warnings.",0,0,4,0,,,,,,,,,63.965,,,,,,
233eb8d689,ollama_gpt-oss_120b,4,"The patch corrects a spelling mistake in a comment within the OCFS2 filesystem source, without modifying any executable code.",0,0,4,0,,,,,,,,,56.261,,,,,,
2397f780e1,ollama_gpt-oss_120b,3,"The patch rewrites try_to_free_swap to accept a folio instead of a page, removing extra compound_head calls and shrinking kernel text by ~74 bytes.",0,0,4,0,,,,,,,,,54.46,,,,,,
23cc6d8c37,ollama_gpt-oss_120b,4,"Changes cfg80211_auth_request.key_idx from unsigned to signed to allow -1 sentinel when key is NULL, removing static‑checker warnings.",0,2,3,0,,,,,,,,,67.469,,,,,,
23dca7a900,ollama_gpt-oss_120b,3,"The patch adds a 'reset' argument to the mtk_wed_tx_ring_setup function, updating its signature and related calls to enable future Wireless Ethernet Dispatcher reset handling.",0,1,1,0,,,,,,,,,56.736,,,,,,
23e085b2de,ollama_gpt-oss_120b,3,"Adds capability checks to NVMe management ioctls (reset, rescan, etc.) so only admin users can invoke them, aligning them with existing passthrough restrictions.",0,4,1,0,,,,,,,,,56.311,,,,,,
2485c12c98,ollama_gpt-oss_120b,3,"The patch modifies the AMD KFD DRM driver to store and restore the same SDMA queue ID during CRIU checkpoint/restore, ensuring queues are recreated with their original identifiers.",4,0,0,0,,,,,,,,,57.721,,,,,,
24873b8859,ollama_gpt-oss_120b,3,"The patch removes the HW_VAR_AC_PARAM_VI handling from SetHwReg8188EU() in the r8188eu driver and replaces it with a direct rtw_write32() call, simplifying the register write logic.",0,0,4,0,,,,,,,,,61.456,,,,,,
249369e931,ollama_gpt-oss_120b,3,The patch replaces snprintf calls in drivers/bus/mhi/host/init.c with sysfs_emit/sysfs_emit_at to satisfy a Coccinelle warning about using snprintf in sysfs code.,0,2,3,0,,,,,,,,,65.584,,,,,,
24a3db53ec,ollama_gpt-oss_120b,3,"Updates OMAP3 device‑tree to group CONTROL_DEVCONF0 clocks via TI clksel binding and adds clock-output-names, removing unique_unit_address and node_name_chars_strict warnings under strict make flags.",0,0,4,0,,,,,,,,,64.239,,,,,,
25097de7b2,ollama_gpt-oss_120b,4,"Adds a pinctrl/GPIO driver for Intel Meteor Lake, implementing support for the next‑generation GPIO hardware while keeping compatibility with existing Intel core pinctrl driver.",0,0,0,4,,,,,,,,,56.403,,,,,,
255d7a9581,ollama_gpt-oss_120b,4,"The commit extracts the QCS404 remote processor Peripheral Authentication Service device‑tree bindings into a dedicated file, separating them from other remoteproc bindings to simplify the tree and aid maintenance.",0,0,4,0,,,,,,,,,48.46,,,,,,
2564aa7544,ollama_gpt-oss_120b,4,"Adds a clock name entry for the bi‑tcxo clock to the Qualcomm SDM845 camera‑CC device‑tree binding, updating the schema so the driver can recognize the clock passed via DT.",0,0,2,4,,,,,,,,,66.448,,,,,,
258030acc9,ollama_gpt-oss_120b,4,"Changes the dsa_switch struct field num_ports from size_t (8 bytes) to unsigned int (4 bytes) to eliminate padding and shrink the overall struct size, improving memory usage.",0,0,4,0,,,,,,,,,110.835,,,,,,
25eb948601,ollama_gpt-oss_120b,4,"The patch removes unnecessary chip‑type comment lines from the ftdi_sio USB‑serial driver, cleaning up the source without altering functionality.",0,0,4,0,,,,,,,,,54.006,,,,,,
25fd735a4c,ollama_gpt-oss_120b,3,"The commit updates rxe_av.c to replace calls to the generic pr_xxx() debug helpers with the rxe_dbg_xxx() macros, aligning logging with the RXE driver's naming convention.",0,0,4,0,,,,,,,,,61.857,,,,,,
26093ce14b,ollama_gpt-oss_120b,3,"The patch removes the amdgpu_ras_need_send_ras_feature helper and directly checks if the block is GFX before sending the RAS feature, limiting the operation to the graphics IP block.",0,1,2,0,,,,,,,,,61.553,,,,,,
260b5c694b,ollama_gpt-oss_120b,4,The commit edits the MAINTAINERS file to remove Jukka Rissanen from the list of 6lowpan maintainers because he no longer works on the subsystem.,0,0,0,0,,,,,,,,,56.657,,,,,,
26df39a9e5,ollama_gpt-oss_120b,3,"The patch initializes the previously uninitialized variable 'next' in find_first_clear_extent_bit, removing a compile‑time error caused by the compiler detecting use of an uninitialized variable.",4,0,0,0,,,,,,,,,63.745,,,,,,
26ffcbbef7,ollama_gpt-oss_120b,3,"Adds bookkeeping in the i915 buddy allocator to record total and per‑resource visible memory, updates debug output and reserves accounting, with code tweaks to avoid unnecessary scans.",0,1,4,1,,,,,,,,,75.639,,,,,,
2703c16c75,ollama_gpt-oss_120b,3,"Adds a common mechanism for CXL.mem endpoint drivers to enumerate ancestor CXL switch ports and validate CXL.mem links, handling race conditions via parent port locks and reference tracking.",0,2,0,4,,,,,,,,,76.681,,,,,,
272ac15003,ollama_gpt-oss_120b,4,"The commit deletes the now‑unused function fscrypt_set_test_dummy_encryption() after its callers were switched to fscrypt_parse_test_dummy_encryption() and fscrypt_add_test_dummy_key(), cleaning up dead code in the fscrypt subsystem.",0,1,4,0,,,,,,,,,61.669,,,,,,
27aeb91559,ollama_gpt-oss_120b,3,"The patch updates the hisi_acc VFIO driver to use new device‑life‑cycle helper functions, moves migration‑specific initialization from the probe routine to a dedicated init callback, and deletes the now‑unused vfio_pci_core_{un}init_device() functions.",0,1,3,0,,,,,,,,,65.771,,,,,,
28793b194e,ollama_gpt-oss_120b,3,"Refactors btrfs's submit_stripe_bio by removing orig_bio and clone parameters, deriving them internally, and moving cloning decision inside the function.",0,1,3,0,,,,,,,,,72.189,,,,,,
287f1ee38a,ollama_gpt-oss_120b,4,"The patch modifies the Renesas r8a77470 pinctrl driver to replace explicit reserved register field definitions with shorthand negative-width fields and merges adjacent reserved fields, reducing driver size by about 114 bytes.",0,0,4,0,,,,,,,,,65.451,,,,,,
29a051bd46,ollama_gpt-oss_120b,3,"The patch reorders the if/else chain that selects frequency tables based on GRAPHICS_VER, placing the highest version check (>=11) first to follow the driver’s “last version first” convention and simplify future platform extensions.",0,1,4,0,,,,,,,,,67.18,,,,,,
29f557d553,ollama_gpt-oss_120b,3,"Updates the duplicated struct vmcb_control_area in KVM nSVM selftests to include newly introduced fields, allowing the selftests to exercise the new virtualization features.",0,0,1,1,,,,,,,,,59.183,,,,,,
2a791f4412,ollama_gpt-oss_120b,3,"The patch removes the buddy-page prefetch in free_pcppages_bulk(), arguing that the extra calculations and prefetch cost outweigh any possible stall reduction when the zone lock is held, thus simplifying the bulk free path.",0,0,4,0,,,,,,,,,61.076,,,,,,
2ac05f8f2e,ollama_gpt-oss_120b,3,"Adds a powerpc PMU self‑test that enables branch‑stack sampling and verifies it does not crash, exercising the earlier crash‑fix path.",0,0,2,0,,,,,,,,,56.322,,,,,,
2b7d07f7ac,ollama_gpt-oss_120b,4,Adds error handling to ftpm_mod_init(): checks driver_register() return value and unregisters ftpm_tee_plat_driver on failure before returning the error.,4,0,0,0,,,,,,,,,60.152,,,,,,
2b947cf9e3,ollama_gpt-oss_120b,3,"The patch updates the max310x serial driver to populate the rs485_supported field, documenting which serial_rs485 features the hardware can handle.",0,0,4,0,,,,,,,,,56.05,,,,,,
2ba75d3119,ollama_gpt-oss_120b,3,"The patch restructures the HOP helper functions in the MMU V1 driver to use the newly defined shift/mask arrays, simplifying the code and aligning it with the updated data representation.",0,0,4,0,,,,,,,,,60.973,,,,,,
2baad24963,ollama_gpt-oss_120b,4,"The patch lowers the log level of devm_thermal_of_zone_register() failures from error to debug in the Qualcomm thermal driver, because -ENODEV is expected when a DT node is missing, preventing unnecessary error messages.",0,0,4,0,,,,,,,,,60.027,,,,,,
2c1eafc40e,ollama_gpt-oss_120b,3,"The patch updates the USB control‑message timeout used when reading EDID in the udl DRM driver to the standard 5‑second USB timeout constant, making it consistent with other drivers.",0,2,4,0,,,,,,,,,57.969,,,,,,
2c763f37d0,ollama_gpt-oss_120b,3,"The patch updates the amdgpu DRM driver to avoid programming gfxhub_v3_0_3 system aperture registers when running in SR‑IOV virtual functions, because those registers are no longer in the RLCG access range and will be set by the host.",4,0,0,0,,,,,,,,,68.254,,,,,,
2d3bc87543,ollama_gpt-oss_120b,4,"The patch deletes the vgpu->released member and its sanity‑check in the i915 GVT driver, delegating vGPU lifecycle handling to the VFIO core and cleaning up dead code.",0,0,4,0,,,,,,,,,57.076,,,,,,
2d4daa549c,ollama_gpt-oss_120b,3,"The patch deletes the arch_has_empty_bitmaps flag from the x86 resctrl code, using min_cbm_bits to decide if zero CBM is supported, thereby simplifying the architecture data structure.",0,1,3,0,,,,,,,,,63.915,,,,,,
2dd9032beb,ollama_gpt-oss_120b,3,"Adds a helper function for querying RAS poison mode, renames the existing function, and notes that SRIOV guests don’t need to query it, simplifying the amdgpu driver code.",0,0,3,0,,,,,,,,,58.598,,,,,,
2e0aee8f0a,ollama_gpt-oss_120b,4,"The patch changes the type of ata_port::fastdrain_cnt from unsigned long to unsigned int because it is only ever assigned from 32‑bit unsigned int values, simplifying the struct definition.",0,0,4,0,,,,,,,,,56.854,,,,,,
2e7e80f7e7,ollama_gpt-oss_120b,3,"The commit changes the is_partially_uptodate helper to accept a folio argument and updates its signature to use byte counts, aligning it with the per‑folio uptodate flag and improving type clarity.",0,1,4,0,,,,,,,,,61.917,,,,,,
2fadc6ea4a,ollama_gpt-oss_120b,4,"The commit reorders the entries of CONFIG_SURFACE_PLATFORMS in RISC‑V defconfig files to match the order produced by savedefconfig, without altering functionality.",0,0,4,0,,,,,,,,,68.26,,,,,,
2fc092d4c7,ollama_gpt-oss_120b,3,"The patch corrects the selection of the microengine (ME) field in the map_queue packet for GFX11 AMDGPU drivers, ensuring the appropriate ME is used for graphics, compute, or scheduling queues.",4,0,0,0,,,,,,,,,58.417,,,,,,
